"","copynumber_r","Gene","Species","CopyNumber"
"16999","0","BLGH_01258","208-triticale-T6-6",0.0666869914994662
"17000","0","BLGH_01259","208-triticale-T6-6",0.105723279206471
"17001","1","BLGH_01261","208-triticale-T6-6",1.00928912589719
"17002","0","BLGH_01268","208-triticale-T6-6",0.253735870095529
"17003","0","BLGH_01270","208-triticale-T6-6",0.397519529816329
"17004","0","BLGH_01271","208-triticale-T6-6",0.068720131484206
"17005","0","BLGH_01273","208-triticale-T6-6",0.375670052113659
"17006","0","BLGH_01274","208-triticale-T6-6",0.0634339675238824
"17007","0","BLGH_01275","208-triticale-T6-6",0.218644739124871
"17008","1","BLGH_01277","208-triticale-T6-6",0.515810477705935
"17009","0","BLGH_01278","208-triticale-T6-6",0.144991925768874
"17010","0","BLGH_01286","208-triticale-T6-6",0.0370031477222647
"17011","1","BLGH_01368","208-triticale-T6-6",0.82132042767833
"17012","1","BLGH_01400","208-triticale-T6-6",0.931945256551471
"17013","1","BLGH_01403","208-triticale-T6-6",0.951117945157471
"17014","1","BLGH_01413","208-triticale-T6-6",0.801159060758223
"17015","0","BLGH_01445","208-triticale-T6-6",0.456939596570339
"17016","1","BLGH_01448","208-triticale-T6-6",0.665949867809647
"17017","1","BLGH_01454","208-triticale-T6-6",1.10509106660261
"17018","1","BLGH_01483","208-triticale-T6-6",0.777489541657921
"17019","1","BLGH_01490","208-triticale-T6-6",0.776149569522142
"17020","0","BLGH_01491","208-triticale-T6-6",0.391703839621082
"17021","1","BLGH_01505","208-triticale-T6-6",0.538566822310609
"17022","1","BLGH_01521","208-triticale-T6-6",0.967831438928172
"17023","1","BLGH_01542","208-triticale-T6-6",0.75130842684029
"17024","1","BLGH_01558","208-triticale-T6-6",0.943533897058449
"17025","0","BLGH_01564","208-triticale-T6-6",0.419016596588312
"17026","1","BLGH_01576","208-triticale-T6-6",0.971354292315843
"17027","1","BLGH_01590","208-triticale-T6-6",0.903314280061355
"17028","1","BLGH_01599","208-triticale-T6-6",0.939216108299343
"17029","0","BLGH_01616","208-triticale-T6-6",0.378213539700365
"17030","1","BLGH_01623","208-triticale-T6-6",0.90966224972982
"17031","1","BLGH_01637","208-triticale-T6-6",0.626269975666542
"17032","1","BLGH_01641","208-triticale-T6-6",0.833625787803123
"17033","1","BLGH_01650","208-triticale-T6-6",1.09041815470451
"17034","1","BLGH_01668","208-triticale-T6-6",0.794392972926397
"17035","1","BLGH_01670","208-triticale-T6-6",0.759212831433636
"17036","1","BLGH_01682","208-triticale-T6-6",0.756333587923172
"17037","1","BLGH_01683","208-triticale-T6-6",0.686388058848163
"17038","1","BLGH_01685","208-triticale-T6-6",0.835660190315832
"17039","0","BLGH_01687","208-triticale-T6-6",0.365910061253581
"17040","1","BLGH_01708","208-triticale-T6-6",0.801247490496699
"17041","1","BLGH_01709","208-triticale-T6-6",1.05032311337455
"17042","1","BLGH_01710","208-triticale-T6-6",0.957731918391913
"17043","0","BLGH_01711","208-triticale-T6-6",0.444333502119502
"17044","1","BLGH_01715","208-triticale-T6-6",0.942345982535658
"17045","1","BLGH_01717","208-triticale-T6-6",1.37253442715999
"17046","2","BLGH_01720","208-triticale-T6-6",1.79973912896277
"17047","0","BLGH_01722","208-triticale-T6-6",0.297233447826192
"17048","0","BLGH_01724","208-triticale-T6-6",0.370921778521228
"17049","0","BLGH_01725","208-triticale-T6-6",0.453888295067137
"17050","0","BLGH_01734","208-triticale-T6-6",0.0126867935047765
"17051","3","BLGH_01739","208-triticale-T6-6",2.56748689332285
"17052","1","BLGH_01844","208-triticale-T6-6",0.628359368536235
"17053","1","BLGH_01852","208-triticale-T6-6",1.00739285276504
"17054","1","BLGH_01878","208-triticale-T6-6",0.966359533207991
"17055","2","BLGH_01917","208-triticale-T6-6",1.66606178277481
"17056","1","BLGH_01965","208-triticale-T6-6",0.934567790657526
"17057","1","BLGH_01980","208-triticale-T6-6",0.800862284340389
"17058","0","BLGH_01984","208-triticale-T6-6",0.00845786233651764
"17059","0","BLGH_02036","208-triticale-T6-6",0.445512981214244
"17060","0","BLGH_02037","208-triticale-T6-6",0.164505422445268
"17061","1","BLGH_02055","208-triticale-T6-6",0.783364827111832
"17062","1","BLGH_02056","208-triticale-T6-6",0.64113617175924
"17063","3","BLGH_02064","208-triticale-T6-6",2.61528970600366
"17064","1","BLGH_02072","208-triticale-T6-6",1.08127965557049
"17065","1","BLGH_02085","208-triticale-T6-6",0.543640230445904
"17066","1","BLGH_02098","208-triticale-T6-6",0.762747949453835
"17067","0","BLGH_02099","208-triticale-T6-6",0.157074586249614
"17068","0","BLGH_02100","208-triticale-T6-6",0.205930561236951
"17069","1","BLGH_02141","208-triticale-T6-6",0.958793457847043
"17070","2","BLGH_02144","208-triticale-T6-6",1.55282876664627
"17071","1","BLGH_02159","208-triticale-T6-6",1.00937538767724
"17072","1","BLGH_02164","208-triticale-T6-6",1.09664643055288
"17073","1","BLGH_02166","208-triticale-T6-6",0.640424468286678
"17074","1","BLGH_02169","208-triticale-T6-6",0.567228376264281
"17075","1","BLGH_02173","208-triticale-T6-6",0.909751231345177
"17076","1","BLGH_02180","208-triticale-T6-6",0.782075261902887
"17077","1","BLGH_02189","208-triticale-T6-6",0.705604996778
"17078","0","BLGH_02198","208-triticale-T6-6",0.46430140118175
"17079","2","BLGH_02201","208-triticale-T6-6",1.75212915570977
"17080","0","BLGH_02203","208-triticale-T6-6",0.427254202093149
"17081","1","BLGH_02204","208-triticale-T6-6",0.539699112197445
"17082","1","BLGH_02205","208-triticale-T6-6",0.714311362415115
"17083","0","BLGH_02207","208-triticale-T6-6",0.307497282287756
"17084","0","BLGH_02214","208-triticale-T6-6",0.0211446558412941
"17085","0","BLGH_02215","208-triticale-T6-6",0.0795441814982017
"17086","0","BLGH_02218","208-triticale-T6-6",0.174673243906343
"17087","0","BLGH_02219","208-triticale-T6-6",0.129355541617329
"17088","1","BLGH_02224","208-triticale-T6-6",0.779063097441459
"17089","0","BLGH_02227","208-triticale-T6-6",0.0548194781070589
"17090","0","BLGH_02228","208-triticale-T6-6",0.136818361326021
"17091","1","BLGH_02253","208-triticale-T6-6",0.941559086579979
"17092","1","BLGH_02254","208-triticale-T6-6",0.974649470430294
"17093","1","BLGH_02264","208-triticale-T6-6",0.851745924294292
"17094","1","BLGH_02270","208-triticale-T6-6",0.928049145034322
"17095","1","BLGH_02293","208-triticale-T6-6",1.06458592529404
"17096","1","BLGH_02307","208-triticale-T6-6",0.927123430274782
"17097","1","BLGH_02314","208-triticale-T6-6",0.995454909473848
"17098","1","BLGH_02315","208-triticale-T6-6",0.911066439659319
"17099","1","BLGH_02334","208-triticale-T6-6",0.747111173059059
"17100","1","BLGH_02347","208-triticale-T6-6",0.903774728164465
"17101","1","BLGH_02355","208-triticale-T6-6",0.968351477103917
"17102","1","BLGH_02370","208-triticale-T6-6",0.899230599990784
"17103","1","BLGH_02375","208-triticale-T6-6",0.974020002653934
"17104","1","BLGH_02382","208-triticale-T6-6",0.829474642002766
"17105","1","BLGH_02408","208-triticale-T6-6",0.93890654642378
"17106","1","BLGH_02413","208-triticale-T6-6",0.907709868615555
"17107","1","BLGH_02415","208-triticale-T6-6",0.716099011158494
"17108","0","BLGH_02416","208-triticale-T6-6",0
"17109","0","BLGH_02427","208-triticale-T6-6",0
"17110","1","BLGH_02435","208-triticale-T6-6",0.808853568115638
"17111","2","BLGH_02439","208-triticale-T6-6",1.7717459540351
"17112","1","BLGH_02440","208-triticale-T6-6",0.826867331056923
"17113","2","BLGH_02441","208-triticale-T6-6",1.86716504407254
"17114","0","BLGH_02446","208-triticale-T6-6",0.296838437772014
"17115","2","BLGH_02448","208-triticale-T6-6",1.5200063357305
"17116","1","BLGH_02459","208-triticale-T6-6",0.731184909845264
"17117","1","BLGH_02483","208-triticale-T6-6",1.02025176218328
"17118","0","BLGH_02494","208-triticale-T6-6",0
"17119","1","BLGH_02500","208-triticale-T6-6",0.927825747205771
"17120","1","BLGH_02556","208-triticale-T6-6",0.991202112419963
"17121","0","BLGH_02610","208-triticale-T6-6",0.322559651853467
"17122","1","BLGH_02611","208-triticale-T6-6",0.542562871161717
"17123","0","BLGH_02616","208-triticale-T6-6",0.0713632134643677
"17124","0","BLGH_02617","208-triticale-T6-6",0.213208613066382
"17125","0","BLGH_02618","208-triticale-T6-6",0.123023452167529
"17126","1","BLGH_02622","208-triticale-T6-6",1.477776502686
"17127","1","BLGH_02628","208-triticale-T6-6",0.920186040061083
"17128","1","BLGH_02630","208-triticale-T6-6",0.933670174615192
"17129","1","BLGH_02676","208-triticale-T6-6",0.90491147885327
"17130","0","BLGH_02693","208-triticale-T6-6",0.2074041977374
"17131","0","BLGH_02694","208-triticale-T6-6",0.0666056659000765
"17132","0","BLGH_02695","208-triticale-T6-6",0.223713686992623
"17133","1","BLGH_02700","208-triticale-T6-6",0.747130170952897
"17134","1","BLGH_02702","208-triticale-T6-6",0.807131159691899
"17135","1","BLGH_02704","208-triticale-T6-6",0.862848203783068
"17136","0","BLGH_02705","208-triticale-T6-6",0.0258434682504706
"17137","0","BLGH_02706","208-triticale-T6-6",0.0161694427021661
"17138","0","BLGH_02707","208-triticale-T6-6",0.150199969079538
"17139","0","BLGH_02708","208-triticale-T6-6",0.0422893116825882
"17140","0","BLGH_02709","208-triticale-T6-6",0.0173001729610588
"17141","0","BLGH_02710","208-triticale-T6-6",0.0487953596337557
"17142","0","BLGH_02715","208-triticale-T6-6",0.0652463665959934
"17143","0","BLGH_02716","208-triticale-T6-6",0.108464253111824
"17144","0","BLGH_02717","208-triticale-T6-6",0.18778468163816
"17145","9","BLGH_02719","208-triticale-T6-6",8.92375060985101
"17146","0","BLGH_02720","208-triticale-T6-6",0.0407230408795294
"17147","0","BLGH_02721","208-triticale-T6-6",0.0810545140582942
"17148","0","BLGH_02722","208-triticale-T6-6",0.441101014911441
"17149","0","BLGH_02723","208-triticale-T6-6",0.205207151771248
"17150","0","BLGH_02724","208-triticale-T6-6",0.0502185576230736
"17151","0","BLGH_02725","208-triticale-T6-6",0.0586283639235883
"17152","0","BLGH_02727","208-triticale-T6-6",0.181239907211093
"17153","0","BLGH_02729","208-triticale-T6-6",0.168100013938288
"17154","0","BLGH_02730","208-triticale-T6-6",0.111009443166794
"17155","0","BLGH_02731","208-triticale-T6-6",0.161915926236759
"17156","0","BLGH_02732","208-triticale-T6-6",0.0737042289325109
"17157","0","BLGH_02733","208-triticale-T6-6",0.168615076067756
"17158","1","BLGH_02736","208-triticale-T6-6",1.22556524725515
"17159","0","BLGH_02737","208-triticale-T6-6",0.200616368835693
"17160","1","BLGH_02738","208-triticale-T6-6",0.591959808284966
"17161","2","BLGH_02741","208-triticale-T6-6",1.52651924660144
"17162","1","BLGH_02742","208-triticale-T6-6",1.14401398374668
"17163","2","BLGH_02744","208-triticale-T6-6",1.84957174695728
"17164","1","BLGH_02748","208-triticale-T6-6",0.825064470927296
"17165","1","BLGH_02753","208-triticale-T6-6",0.954173852870409
"17166","1","BLGH_02781","208-triticale-T6-6",0.967172220888824
"17167","1","BLGH_02799","208-triticale-T6-6",0.94806690469166
"17168","1","BLGH_02837","208-triticale-T6-6",0.826780725872236
"17169","1","BLGH_02880","208-triticale-T6-6",0.840594888775931
"17170","1","BLGH_02882","208-triticale-T6-6",0.719167059260956
"17171","1","BLGH_02896","208-triticale-T6-6",0.753672014853787
"17172","0","BLGH_02918","208-triticale-T6-6",0.297287549291031
"17173","0","BLGH_02919","208-triticale-T6-6",0.263133494913882
"17174","0","BLGH_02921","208-triticale-T6-6",0.385461361214943
"17175","1","BLGH_02927","208-triticale-T6-6",0.991481601982874
"17176","1","BLGH_02930","208-triticale-T6-6",0.700311001463661
"17177","1","BLGH_02938","208-triticale-T6-6",0.597989873624015
"17178","1","BLGH_02939","208-triticale-T6-6",0.746602538726107
"17179","1","BLGH_02940","208-triticale-T6-6",0.755873823227523
"17180","0","BLGH_02952","208-triticale-T6-6",0.300430318411721
"17181","1","BLGH_02953","208-triticale-T6-6",0.755921446326265
"17182","1","BLGH_02965","208-triticale-T6-6",0.80954557503408
"17183","1","BLGH_02974","208-triticale-T6-6",0.921800773489384
"17184","0","BLGH_03022","208-triticale-T6-6",0.256223476665094
"17185","0","BLGH_03023","208-triticale-T6-6",0.332049410248471
"17186","2","BLGH_03049","208-triticale-T6-6",1.82673429350636
"17187","0","BLGH_03092","208-triticale-T6-6",0
"17188","0","BLGH_03093","208-triticale-T6-6",0
"17189","0","BLGH_03094","208-triticale-T6-6",0
"17190","0","BLGH_03102","208-triticale-T6-6",0.291940418717868
"17191","1","BLGH_03125","208-triticale-T6-6",0.54022346243034
"17192","1","BLGH_03137","208-triticale-T6-6",0.927567626585589
"17193","1","BLGH_03139","208-triticale-T6-6",1.10279803634242
"17194","1","BLGH_03164","208-triticale-T6-6",0.500685136678678
"17195","0","BLGH_03165","208-triticale-T6-6",0.010572327920647
"17196","1","BLGH_03168","208-triticale-T6-6",0.866930889493059
"17197","1","BLGH_03171","208-triticale-T6-6",0.636454140822953
"17198","1","BLGH_03172","208-triticale-T6-6",0.602245108336859
"17199","1","BLGH_03180","208-triticale-T6-6",0.907562589532257
"17200","1","BLGH_03184","208-triticale-T6-6",0.835386414578308
"17201","1","BLGH_03185","208-triticale-T6-6",0.968040789243247
"17202","1","BLGH_03189","208-triticale-T6-6",0.875736768609009
"17203","1","BLGH_03190","208-triticale-T6-6",0.955675947506766
"17204","1","BLGH_03214","208-triticale-T6-6",0.755294274330972
"17205","0","BLGH_03215","208-triticale-T6-6",0.497387365866749
"17206","1","BLGH_03222","208-triticale-T6-6",1.30076947522502
"17207","1","BLGH_03231","208-triticale-T6-6",0.957568690455297
"17208","1","BLGH_03256","208-triticale-T6-6",0.759601687058136
"17209","1","BLGH_03257","208-triticale-T6-6",0.953445034031963
"17210","0","BLGH_03260","208-triticale-T6-6",0
"17211","0","BLGH_03262","208-triticale-T6-6",0.105723279206471
"17212","0","BLGH_03265","208-triticale-T6-6",0.181844040235129
"17213","1","BLGH_03267","208-triticale-T6-6",0.909403430429038
"17214","1","BLGH_03268","208-triticale-T6-6",0.858654429029711
"17215","0","BLGH_03269","208-triticale-T6-6",0.413134044899131
"17216","1","BLGH_03288","208-triticale-T6-6",0.990848407446689
"17217","0","BLGH_03325","208-triticale-T6-6",0.318130958339471
"17218","1","BLGH_03345","208-triticale-T6-6",0.865414702930796
"17219","0","BLGH_03353","208-triticale-T6-6",0.196343232812017
"17220","1","BLGH_03354","208-triticale-T6-6",1.02771082495677
"17221","1","BLGH_03360","208-triticale-T6-6",0.879366751654518
"17222","1","BLGH_03401","208-triticale-T6-6",0.946683015329244
"17223","1","BLGH_03408","208-triticale-T6-6",0.705590150609251
"17224","1","BLGH_03411","208-triticale-T6-6",0.893670522996826
"17225","1","BLGH_03412","208-triticale-T6-6",0.988524177277581
"17226","1","BLGH_03417","208-triticale-T6-6",0.681915150881735
"17227","1","BLGH_03492","208-triticale-T6-6",0.919037362816248
"17228","1","BLGH_03493","208-triticale-T6-6",1.00812960151766
"17229","2","BLGH_03496","208-triticale-T6-6",1.92902372772608
"17230","1","BLGH_03526","208-triticale-T6-6",0.889072934760829
"17231","1","BLGH_03548","208-triticale-T6-6",0.869779600242076
"17232","1","BLGH_03560","208-triticale-T6-6",0.831989720620566
"17233","1","BLGH_03566","208-triticale-T6-6",1.17041889097987
"17234","1","BLGH_03592","208-triticale-T6-6",0.864929543466928
"17235","1","BLGH_03593","208-triticale-T6-6",0.775342987948448
"17236","1","BLGH_03594","208-triticale-T6-6",0.502314507059036
"17237","0","BLGH_03595","208-triticale-T6-6",0.415703933839842
"17238","1","BLGH_03611","208-triticale-T6-6",0.674720810662563
"17239","1","BLGH_03612","208-triticale-T6-6",0.750412707041296
"17240","1","BLGH_03616","208-triticale-T6-6",0.582344619891379
"17241","1","BLGH_03631","208-triticale-T6-6",0.923792869390593
"17242","1","BLGH_03632","208-triticale-T6-6",0.655143288243968
"17243","1","BLGH_03635","208-triticale-T6-6",0.741116136537006
"17244","1","BLGH_03636","208-triticale-T6-6",0.613664900638447
"17245","0","BLGH_03653","208-triticale-T6-6",0.306094065512067
"17246","1","BLGH_03684","208-triticale-T6-6",0.747111173059059
"17247","1","BLGH_03687","208-triticale-T6-6",0.609670910090647
"17248","0","BLGH_03688","208-triticale-T6-6",0.310562132669007
"17249","1","BLGH_03691","208-triticale-T6-6",0.978601103154893
"17250","0","BLGH_03696","208-triticale-T6-6",0
"17251","0","BLGH_03697","208-triticale-T6-6",0.0528616396032353
"17252","0","BLGH_03698","208-triticale-T6-6",0.398831956730617
"17253","0","BLGH_03699","208-triticale-T6-6",0
"17254","0","BLGH_03700","208-triticale-T6-6",0
"17255","0","BLGH_03701","208-triticale-T6-6",0.0651960221773235
"17256","0","BLGH_03703","208-triticale-T6-6",0.0749674161645883
"17257","1","BLGH_03748","208-triticale-T6-6",0.753051814462089
"17258","0","BLGH_03782","208-triticale-T6-6",0.0383246887123456
"17259","0","BLGH_03784","208-triticale-T6-6",0.289215885829226
"17260","0","BLGH_03785","208-triticale-T6-6",0.157847314536172
"17261","0","BLGH_03788","208-triticale-T6-6",0.428832626893662
"17262","1","BLGH_03789","208-triticale-T6-6",0.537256147881484
"17263","0","BLGH_03792","208-triticale-T6-6",0.417971515897305
"17264","1","BLGH_03829","208-triticale-T6-6",0.667617973250649
"17265","2","BLGH_03844","208-triticale-T6-6",1.57127490553978
"17266","1","BLGH_03848","208-triticale-T6-6",0.99783199369739
"17267","1","BLGH_03870","208-triticale-T6-6",0.694871435098214
"17268","1","BLGH_03872","208-triticale-T6-6",0.857078874024148
"17269","1","BLGH_03873","208-triticale-T6-6",0.653287483719983
"17270","1","BLGH_03877","208-triticale-T6-6",1.00915733948156
"17271","1","BLGH_03892","208-triticale-T6-6",0.809956387238116
"17272","0","BLGH_03911","208-triticale-T6-6",0.352123248295837
"17273","0","BLGH_03916","208-triticale-T6-6",0.0264308198016176
"17274","1","BLGH_03939","208-triticale-T6-6",0.797686176852485
"17275","1","BLGH_03941","208-triticale-T6-6",0.768174063023163
"17276","1","BLGH_03946","208-triticale-T6-6",0.614670227944596
"17277","1","BLGH_03952","208-triticale-T6-6",0.861943279643451
"17278","1","BLGH_03958","208-triticale-T6-6",0.818706235819932
"17279","1","BLGH_03960","208-triticale-T6-6",1.44993402866732
"17280","1","BLGH_03973","208-triticale-T6-6",0.952470633578294
"17281","1","BLGH_03974","208-triticale-T6-6",0.834109334157319
